Date,Crop,Price_per_Ton_EGP
2025-07-15,Maize (ذرة صفراء),14093.97
2025-07-16,Maize (ذرة صفراء),13979.22
2025-07-17,Maize (ذرة صفراء),13718.83
2025-07-18,Maize (ذرة صفراء),13730.49
2025-07-19,Maize (ذرة صفراء),13879.33
2025-07-20,Maize (ذرة صفراء),13980.2
2025-07-21,Maize (ذرة صفراء),13993.36
2025-07-22,Maize (ذرة صفراء),13946.67
2025-07-23,Maize (ذرة صفراء),14010.15
2025-07-24,Maize (ذرة صفراء),13922.05
2025-07-25,Maize (ذرة صفراء),13956.96
2025-07-26,Maize (ذرة صفراء),13994.13
2025-07-27,Maize (ذرة صفراء),14078.23
2025-07-28,Maize (ذرة صفراء),14306.56
2025-07-29,Maize (ذرة صفراء),14333.45
2025-07-30,Maize (ذرة صفراء),14283.52
2025-07-31,Maize (ذرة صفراء),14274.45
2025-08-01,Maize (ذرة صفراء),14116.98
2025-08-02,Maize (ذرة صفراء),14050.62
2025-08-03,Maize (ذرة صفراء),14008.31
2025-08-04,Maize (ذرة صفراء),13956.04
2025-08-05,Maize (ذرة صفراء),13961.06
2025-08-06,Maize (ذرة صفراء),13883.03
2025-08-07,Maize (ذرة صفراء),13969.99
2025-08-08,Maize (ذرة صفراء),13961.48
2025-08-09,Maize (ذرة صفراء),13951.98
2025-08-10,Maize (ذرة صفراء),13915.2
2025-08-11,Maize (ذرة صفراء),13919.29
2025-08-12,Maize (ذرة صفراء),13980.15
2025-08-13,Maize (ذرة صفراء),13896.98
2025-08-14,Maize (ذرة صفراء),13831.39
2025-08-15,Maize (ذرة صفراء),13795.75
2025-08-16,Maize (ذرة صفراء),13671.36
2025-08-17,Maize (ذرة صفراء),13591.56
2025-08-18,Maize (ذرة صفراء),13540.74
2025-08-19,Maize (ذرة صفراء),13604.56
2025-08-20,Maize (ذرة صفراء),13616.22
2025-08-21,Maize (ذرة صفراء),13621.85
2025-08-22,Maize (ذرة صفراء),13683.2
2025-08-23,Maize (ذرة صفراء),13660.39
2025-08-24,Maize (ذرة صفراء),13682.3
2025-08-25,Maize (ذرة صفراء),13662.11
2025-08-26,Maize (ذرة صفراء),13673.09
2025-08-27,Maize (ذرة صفراء),13611.85
2025-08-28,Maize (ذرة صفراء),13392.71
2025-08-29,Maize (ذرة صفراء),13369.32
2025-08-30,Maize (ذرة صفراء),13478.15
2025-08-31,Maize (ذرة صفراء),13544.65
2025-09-01,Maize (ذرة صفراء),13614.36
2025-09-02,Maize (ذرة صفراء),13706.97
2025-09-03,Maize (ذرة صفراء),13701.92
2025-09-04,Maize (ذرة صفراء),13706.0
2025-09-05,Maize (ذرة صفراء),13640.71
2025-09-06,Maize (ذرة صفراء),13600.94
2025-09-07,Maize (ذرة صفراء),13640.28
2025-09-08,Maize (ذرة صفراء),13729.52
2025-09-09,Maize (ذرة صفراء),13704.48
2025-09-10,Maize (ذرة صفراء),13652.94
2025-09-11,Maize (ذرة صفراء),13639.63
2025-09-12,Maize (ذرة صفراء),13677.3
2025-09-13,Maize (ذرة صفراء),13541.06
2025-09-14,Maize (ذرة صفراء),13332.3
2025-09-15,Maize (ذرة صفراء),13271.86
2025-09-16,Maize (ذرة صفراء),13154.38
2025-09-17,Maize (ذرة صفراء),13097.42
2025-09-18,Maize (ذرة صفراء),13071.03
2025-09-19,Maize (ذرة صفراء),13018.63
2025-09-20,Maize (ذرة صفراء),13128.16
2025-09-21,Maize (ذرة صفراء),13141.97
2025-09-22,Maize (ذرة صفراء),13153.5
2025-09-23,Maize (ذرة صفراء),13192.35
2025-09-24,Maize (ذرة صفراء),13081.48
2025-09-25,Maize (ذرة صفراء),13155.7
2025-09-26,Maize (ذرة صفراء),13135.14
2025-09-27,Maize (ذرة صفراء),13178.0
2025-09-28,Maize (ذرة صفراء),13072.74
2025-09-29,Maize (ذرة صفراء),12926.51
2025-09-30,Maize (ذرة صفراء),12981.87
2025-10-01,Maize (ذرة صفراء),12999.69
2025-10-02,Maize (ذرة صفراء),12908.86
2025-10-03,Maize (ذرة صفراء),12820.78
2025-10-04,Maize (ذرة صفراء),12902.3
2025-10-05,Maize (ذرة صفراء),12787.07
2025-10-06,Maize (ذرة صفراء),12912.59
2025-10-07,Maize (ذرة صفراء),12821.95
2025-10-08,Maize (ذرة صفراء),12862.15
2025-10-09,Maize (ذرة صفراء),12820.2
2025-10-10,Maize (ذرة صفراء),12857.48
2025-10-11,Maize (ذرة صفراء),12797.29
2025-10-12,Maize (ذرة صفراء),12769.55
2025-10-13,Maize (ذرة صفراء),12759.17
2025-10-14,Maize (ذرة صفراء),12660.19
2025-10-15,Maize (ذرة صفراء),12709.41
2025-10-16,Maize (ذرة صفراء),12652.11
2025-10-17,Maize (ذرة صفراء),12619.06
2025-10-18,Maize (ذرة صفراء),12521.0
2025-10-19,Maize (ذرة صفراء),12289.72
2025-10-20,Maize (ذرة صفراء),12260.09
2025-10-21,Maize (ذرة صفراء),12451.85
2025-10-22,Maize (ذرة صفراء),12505.31
2025-10-23,Maize (ذرة صفراء),12490.53
2025-10-24,Maize (ذرة صفراء),12455.14
2025-10-25,Maize (ذرة صفراء),12444.1
2025-10-26,Maize (ذرة صفراء),12477.76
2025-10-27,Maize (ذرة صفراء),12364.64
2025-10-28,Maize (ذرة صفراء),12446.72
2025-10-29,Maize (ذرة صفراء),12495.01
2025-10-30,Maize (ذرة صفراء),12543.64
2025-10-31,Maize (ذرة صفراء),12568.62
2025-11-01,Maize (ذرة صفراء),12558.13
2025-11-02,Maize (ذرة صفراء),12603.28
2025-11-03,Maize (ذرة صفراء),12641.68
2025-11-04,Maize (ذرة صفراء),12599.81
2025-11-05,Maize (ذرة صفراء),12539.41
2025-11-06,Maize (ذرة صفراء),12536.57
2025-11-07,Maize (ذرة صفراء),12656.89
2025-11-08,Maize (ذرة صفراء),12540.36
2025-11-09,Maize (ذرة صفراء),12404.57
2025-11-10,Maize (ذرة صفراء),12407.67
2025-11-11,Maize (ذرة صفراء),12401.25
2025-11-12,Maize (ذرة صفراء),12405.4
2025-11-13,Maize (ذرة صفراء),12415.72
2025-11-14,Maize (ذرة صفراء),12386.5
2025-11-15,Maize (ذرة صفراء),12503.05
2025-11-16,Maize (ذرة صفراء),12357.07
2025-11-17,Maize (ذرة صفراء),12276.91
2025-11-18,Maize (ذرة صفراء),12258.58
2025-11-19,Maize (ذرة صفراء),12109.54
2025-11-20,Maize (ذرة صفراء),12085.4
2025-11-21,Maize (ذرة صفراء),12217.62
2025-11-22,Maize (ذرة صفراء),12210.59
2025-11-23,Maize (ذرة صفراء),12221.58
2025-11-24,Maize (ذرة صفراء),12106.04
2025-11-25,Maize (ذرة صفراء),12045.42
2025-11-26,Maize (ذرة صفراء),12005.5
2025-11-27,Maize (ذرة صفراء),11970.67
2025-11-28,Maize (ذرة صفراء),12071.99
2025-11-29,Maize (ذرة صفراء),12111.97
2025-11-30,Maize (ذرة صفراء),12010.29
2025-12-01,Maize (ذرة صفراء),12024.25
2025-12-02,Maize (ذرة صفراء),12059.82
2025-12-03,Maize (ذرة صفراء),12150.16
2025-12-04,Maize (ذرة صفراء),12278.16
2025-12-05,Maize (ذرة صفراء),12185.75
2025-12-06,Maize (ذرة صفراء),12110.91
2025-12-07,Maize (ذرة صفراء),11998.33
2025-12-08,Maize (ذرة صفراء),11972.98
2025-12-09,Maize (ذرة صفراء),12007.38
2025-12-10,Maize (ذرة صفراء),12086.29
2025-12-11,Maize (ذرة صفراء),12075.05
2025-12-12,Maize (ذرة صفراء),12043.32
2025-12-13,Maize (ذرة صفراء),12051.9
2025-12-14,Maize (ذرة صفراء),11976.82
2025-12-15,Maize (ذرة صفراء),12150.58
2025-12-16,Maize (ذرة صفراء),12010.31
2025-12-17,Maize (ذرة صفراء),12022.63
2025-12-18,Maize (ذرة صفراء),12191.5
2025-12-19,Maize (ذرة صفراء),12189.17
2025-12-20,Maize (ذرة صفراء),12170.35
2025-12-21,Maize (ذرة صفراء),12137.54
2025-12-22,Maize (ذرة صفراء),12120.02
2025-12-23,Maize (ذرة صفراء),12234.77
2025-12-24,Maize (ذرة صفراء),12045.05
2025-12-25,Maize (ذرة صفراء),12173.94
2025-12-26,Maize (ذرة صفراء),12051.68
2025-12-27,Maize (ذرة صفراء),12028.04
2025-12-28,Maize (ذرة صفراء),11990.82
2025-12-29,Maize (ذرة صفراء),12040.36
2025-12-30,Maize (ذرة صفراء),11904.28
2025-12-31,Maize (ذرة صفراء),11943.56
2023-01-01,Rice (أرز),11222.99
2023-01-02,Rice (أرز),11073.67
2023-01-03,Rice (أرز),11095.49
2023-01-04,Rice (أرز),11023.93
2023-01-05,Rice (أرز),11072.35
2023-01-06,Rice (أرز),11076.35
2023-01-07,Rice (أرز),11007.99
2023-01-08,Rice (أرز),11064.17
2023-01-09,Rice (أرز),11265.48
2023-01-10,Rice (أرز),11247.62
2023-01-11,Rice (أرز),11330.24
2023-01-12,Rice (أرز),11191.74
2023-01-13,Rice (أرز),11090.61
2023-01-14,Rice (أرز),11146.95
2023-01-15,Rice (أرز),11314.88
2023-01-16,Rice (أرز),11358.98
2023-01-17,Rice (أرز),11329.84
2023-01-18,Rice (أرز),11335.35
2023-01-19,Rice (أرز),11203.69
2023-01-20,Rice (أرز),11276.38
2023-01-21,Rice (أرز),11379.92
2023-01-22,Rice (أرز),11336.97
2023-01-23,Rice (أرز),11292.33
2023-01-24,Rice (أرز),11328.94
2023-01-25,Rice (أرز),11288.55
2023-01-26,Rice (أرز),11289.21
2023-01-27,Rice (أرز),11528.4
2023-01-28,Rice (أرز),11509.72
2023-01-29,Rice (أرز),11479.08
2023-01-30,Rice (أرز),11416.9
2023-01-31,Rice (أرز),11508.09
2023-02-01,Rice (أرز),11497.75
2023-02-02,Rice (أرز),11436.18
2023-02-03,Rice (أرز),11591.66
2023-02-04,Rice (أرز),11758.2
2023-02-05,Rice (أرز),11702.8
2023-02-06,Rice (أرز),11508.39
2023-02-07,Rice (أرز),11630.37
2023-02-08,Rice (أرز),11566.46
2023-02-09,Rice (أرز),11665.08
2023-02-10,Rice (أرز),11460.26
2023-02-11,Rice (أرز),11570.58
2023-02-12,Rice (أرز),11449.71
2023-02-13,Rice (أرز),11542.69
2023-02-14,Rice (أرز),11557.09
2023-02-15,Rice (أرز),11465.2
2023-02-16,Rice (أرز),11433.69
2023-02-17,Rice (أرز),11522.67
2023-02-18,Rice (أرز),11548.01
2023-02-19,Rice (أرز),11626.2
2023-02-20,Rice (أرز),11857.72
2023-02-21,Rice (أرز),11699.96
2023-02-22,Rice (أرز),11892.35
2023-02-23,Rice (أرز),11918.52
2023-02-24,Rice (أرز),11834.53
2023-02-25,Rice (أرز),11703.26
2023-02-26,Rice (أرز),11697.69
2023-02-27,Rice (أرز),11814.49
2023-02-28,Rice (أرز),11816.04
2023-03-01,Rice (أرز),11998.01
2023-03-02,Rice (أرز),11854.28
2023-03-03,Rice (أرز),11869.01
2023-03-04,Rice (أرز),11747.45
2023-03-05,Rice (أرز),11803.81
2023-03-06,Rice (أرز),11917.86
2023-03-07,Rice (أرز),11888.2
2023-03-08,Rice (أرز),11618.5
2023-03-09,Rice (أرز),11657.27
2023-03-10,Rice (أرز),11722.31
2023-03-11,Rice (أرز),11783.9
2023-03-12,Rice (أرز),11937.07
2023-03-13,Rice (أرز),11836.59
2023-03-14,Rice (أرز),11928.85
2023-03-15,Rice (أرز),12077.56
2023-03-16,Rice (أرز),11899.53
2023-03-17,Rice (أرز),11952.4
2023-03-18,Rice (أرز),11914.73
2023-03-19,Rice (أرز),11923.62
2023-03-20,Rice (أرز),11979.79
2023-03-21,Rice (أرز),11944.18
2023-03-22,Rice (أرز),11887.9
2023-03-23,Rice (أرز),11909.76
2023-03-24,Rice (أرز),11808.31
2023-03-25,Rice (أرز),11707.06
2023-03-26,Rice (أرز),11800.02
2023-03-27,Rice (أرز),11691.91
2023-03-28,Rice (أرز),11783.49
2023-03-29,Rice (أرز),11852.68
2023-03-30,Rice (أرز),11681.16
2023-03-31,Rice (أرز),11624.96
2023-04-01,Rice (أرز),11774.65
2023-04-02,Rice (أرز),11685.05
2023-04-03,Rice (أرز),11652.29
2023-04-04,Rice (أرز),11721.43
2023-04-05,Rice (أرز),11825.9
2023-04-06,Rice (أرز),11816.5
2023-04-07,Rice (أرز),11769.02
2023-04-08,Rice (أرز),11943.69
2023-04-09,Rice (أرز),12153.14
2023-04-10,Rice (أرز),12278.94
2023-04-11,Rice (أرز),12306.4
2023-04-12,Rice (أرز),12235.51
2023-04-13,Rice (أرز),12162.12
2023-04-14,Rice (أرز),12237.49
2023-04-15,Rice (أرز),12301.34
2023-04-16,Rice (أرز),12473.26
2023-04-17,Rice (أرز),12562.47
2023-04-18,Rice (أرز),12414.71
2023-04-19,Rice (أرز),12547.91
2023-04-20,Rice (أرز),12455.51
2023-04-21,Rice (أرز),12430.55
2023-04-22,Rice (أرز),12475.25
2023-04-23,Rice (أرز),12711.84
2023-04-24,Rice (أرز),13070.87
2023-04-25,Rice (أرز),13154.44
2023-04-26,Rice (أرز),13150.98
2023-04-27,Rice (أرز),13226.34
2023-04-28,Rice (أرز),13340.4
2023-04-29,Rice (أرز),13321.41
2023-04-30,Rice (أرز),13535.02
2023-05-01,Rice (أرز),13576.31
2023-05-02,Rice (أرز),13646.88
2023-05-03,Rice (أرز),13735.8
2023-05-04,Rice (أرز),13797.67
2023-05-05,Rice (أرز),13905.28
2023-05-06,Rice (أرز),13852.53
2023-05-07,Rice (أرز),13806.08
2023-05-08,Rice (أرز),13699.85
2023-05-09,Rice (أرز),13762.79
2023-05-10,Rice (أرز),13862.88
2023-05-11,Rice (أرز),13927.44
2023-05-12,Rice (أرز),14125.64
2023-05-13,Rice (أرز),14138.82
2023-05-14,Rice (أرز),14225.98
2023-05-15,Rice (أرز),14119.26
2023-05-16,Rice (أرز),14089.84
2023-05-17,Rice (أرز),14179.28
2023-05-18,Rice (أرز),14285.4
2023-05-19,Rice (أرز),14265.54
2023-05-20,Rice (أرز),14269.91
2023-05-21,Rice (أرز),14114.96
2023-05-22,Rice (أرز),14087.46
2023-05-23,Rice (أرز),14196.92
2023-05-24,Rice (أرز),14271.48
2023-05-25,Rice (أرز),14337.58
2023-05-26,Rice (أرز),14353.83
2023-05-27,Rice (أرز),14365.13
2023-05-28,Rice (أرز),14302.75
2023-05-29,Rice (أرز),14389.62
2023-05-30,Rice (أرز),14445.66
2023-05-31,Rice (أرز),14509.24
2023-06-01,Rice (أرز),14460.56
2023-06-02,Rice (أرز),14232.61
2023-06-03,Rice (أرز),14361.94
2023-06-04,Rice (أرز),14317.62
2023-06-05,Rice (أرز),14230.79
2023-06-06,Rice (أرز),14314.87
2023-06-07,Rice (أرز),14279.25
2023-06-08,Rice (أرز),14403.06
2023-06-09,Rice (أرز),14477.86
2023-06-10,Rice (أرز),14559.68
2023-06-11,Rice (أرز),14415.76
2023-06-12,Rice (أرز),14555.11
2023-06-13,Rice (أرز),14589.59
2023-06-14,Rice (أرز),14554.41
2023-06-15,Rice (أرز),14575.32
2023-06-16,Rice (أرز),14384.77
2023-06-17,Rice (أرز),14434.25
2023-06-18,Rice (أرز),14325.24
2023-06-19,Rice (أرز),14180.36
2023-06-20,Rice (أرز),14016.51
2023-06-21,Rice (أرز),14142.2
2023-06-22,Rice (أرز),14075.97
2023-06-23,Rice (أرز),14247.35
2023-06-24,Rice (أرز),14190.77
2023-06-25,Rice (أرز),14005.01
2023-06-26,Rice (أرز),13883.92
2023-06-27,Rice (أرز),14021.28
2023-06-28,Rice (أرز),14005.24
2023-06-29,Rice (أرز),13945.71
2023-06-30,Rice (أرز),13963.79
2023-07-01,Rice (أرز),14019.14
2023-07-02,Rice (أرز),14141.9
2023-07-03,Rice (أرز),14300.76
2023-07-04,Rice (أرز),14260.4
2023-07-05,Rice (أرز),14113.43
2023-07-06,Rice (أرز),14066.53
2023-07-07,Rice (أرز),14093.43
2023-07-08,Rice (أرز),13985.37
2023-07-09,Rice (أرز),13877.72
2023-07-10,Rice (أرز),13912.86
2023-07-11,Rice (أرز),13904.53
2023-07-12,Rice (أرز),13904.84
2023-07-13,Rice (أرز),13817.8
2023-07-14,Rice (أرز),13788.54
2023-07-15,Rice (أرز),13682.65
2023-07-16,Rice (أرز),13776.04
2023-07-17,Rice (أرز),13885.09
2023-07-18,Rice (أرز),13676.87
2023-07-19,Rice (أرز),13569.18
2023-07-20,Rice (أرز),13398.82
2023-07-21,Rice (أرز),13321.28
2023-07-22,Rice (أرز),13305.77
2023-07-23,Rice (أرز),13139.68
2023-07-24,Rice (أرز),13031.35
2023-07-25,Rice (أرز),12913.7
2023-07-26,Rice (أرز),12928.99
2023-07-27,Rice (أرز),12928.83
2023-07-28,Rice (أرز),12841.36
2023-07-29,Rice (أرز),12852.45
2023-07-30,Rice (أرز),12783.68
2023-07-31,Rice (أرز),12744.88
2023-08-01,Rice (أرز),12919.77
2023-08-02,Rice (أرز),13057.76
2023-08-03,Rice (أرز),12905.08
2023-08-04,Rice (أرز),12986.35
2023-08-05,Rice (أرز),13065.35
2023-08-06,Rice (أرز),12928.52
2023-08-07,Rice (أرز),13007.81
2023-08-08,Rice (أرز),13165.95
2023-08-09,Rice (أرز),13031.19
2023-08-10,Rice (أرز),12918.74
2023-08-11,Rice (أرز),13018.91
2023-08-12,Rice (أرز),13036.76
2023-08-13,Rice (أرز),13085.18
2023-08-14,Rice (أرز),13110.16
2023-08-15,Rice (أرز),13140.43
2023-08-16,Rice (أرز),12981.58
2023-08-17,Rice (أرز),13083.63
2023-08-18,Rice (أرز),13198.91
2023-08-19,Rice (أرز),13160.09
2023-08-20,Rice (أرز),13141.5
2023-08-21,Rice (أرز),12959.08
2023-08-22,Rice (أرز),13001.44
2023-08-23,Rice (أرز),13049.96
2023-08-24,Rice (أرز),13028.52
2023-08-25,Rice (أرز),13137.42
2023-08-26,Rice (أرز),13085.7
2023-08-27,Rice (أرز),13132.66
2023-08-28,Rice (أرز),13005.17
2023-08-29,Rice (أرز),12987.08
2023-08-30,Rice (أرز),12952.24
2023-08-31,Rice (أرز),12961.2
2023-09-01,Rice (أرز),12904.57
2023-09-02,Rice (أرز),12873.97
2023-09-03,Rice (أرز),12948.56
2023-09-04,Rice (أرز),12884.09
2023-09-05,Rice (أرز),12690.81
2023-09-06,Rice (أرز),12866.57
2023-09-07,Rice (أرز),13001.7
2023-09-08,Rice (أرز),12842.61
2023-09-09,Rice (أرز),12901.41
2023-09-10,Rice (أرز),12828.91
2023-09-11,Rice (أرز),12840.61
2023-09-12,Rice (أرز),12855.59
2023-09-13,Rice (أرز),12812.32
2023-09-14,Rice (أرز),12708.53
2023-09-15,Rice (أرز),12614.9
2023-09-16,Rice (أرز),12496.38
2023-09-17,Rice (أرز),12387.06
2023-09-18,Rice (أرز),12361.77
2023-09-19,Rice (أرز),12265.08
2023-09-20,Rice (أرز),12322.08
2023-09-21,Rice (أرز),12467.61
2023-09-22,Rice (أرز),12385.67
2023-09-23,Rice (أرز),12393.84
2023-09-24,Rice (أرز),12430.59
2023-09-25,Rice (أرز),12464.27
2023-09-26,Rice (أرز),12454.35
2023-09-27,Rice (أرز),12517.75
2023-09-28,Rice (أرز),12552.49
2023-09-29,Rice (أرز),12398.02
2023-09-30,Rice (أرز),12475.3
2023-10-01,Rice (أرز),12554.56
2023-10-02,Rice (أرز),12452.27
2023-10-03,Rice (أرز),12438.13
2023-10-04,Rice (أرز),12494.99
2023-10-05,Rice (أرز),12453.68
2023-10-06,Rice (أرز),12553.45
2023-10-07,Rice (أرز),12795.25
2023-10-08,Rice (أرز),12690.6
2023-10-09,Rice (أرز),12520.54
2023-10-10,Rice (أرز),12535.85
2023-10-11,Rice (أرز),12597.18
2023-10-12,Rice (أرز),12553.79
2023-10-13,Rice (أرز),12695.72
2023-10-14,Rice (أرز),12530.62
2023-10-15,Rice (أرز),12589.05
2023-10-16,Rice (أرز),12504.7
2023-10-17,Rice (أرز),12676.21
2023-10-18,Rice (أرز),12877.86
2023-10-19,Rice (أرز),12776.09
2023-10-20,Rice (أرز),12698.3
2023-10-21,Rice (أرز),12775.63
2023-10-22,Rice (أرز),12715.92
2023-10-23,Rice (أرز),12693.92
2023-10-24,Rice (أرز),12679.83
2023-10-25,Rice (أرز),12451.91
2023-10-26,Rice (أرز),12433.76
2023-10-27,Rice (أرز),12341.4
2023-10-28,Rice (أرز),12270.8
2023-10-29,Rice (أرز),12413.39
2023-10-30,Rice (أرز),12259.12
2023-10-31,Rice (أرز),12332.67
2023-11-01,Rice (أرز),12286.24
2023-11-02,Rice (أرز),12239.88
2023-11-03,Rice (أرز),12311.41
2023-11-04,Rice (أرز),12333.58
2023-11-05,Rice (أرز),12381.29
2023-11-06,Rice (أرز),12472.91
2023-11-07,Rice (أرز),12421.77
2023-11-08,Rice (أرز),12339.93
2023-11-09,Rice (أرز),12206.25
2023-11-10,Rice (أرز),12101.35
2023-11-11,Rice (أرز),12411.85
2023-11-12,Rice (أرز),12535.07
2023-11-13,Rice (أرز),12372.97
2023-11-14,Rice (أرز),12214.23
2023-11-15,Rice (أرز),12254.19
2023-11-16,Rice (أرز),12301.57
2023-11-17,Rice (أرز),12349.35
2023-11-18,Rice (أرز),12308.94
2023-11-19,Rice (أرز),12283.01
2023-11-20,Rice (أرز),12307.18
2023-11-21,Rice (أرز),12304.98
2023-11-22,Rice (أرز),12049.46
2023-11-23,Rice (أرز),12013.02
2023-11-24,Rice (أرز),11908.46
2023-11-25,Rice (أرز),11917.09
2023-11-26,Rice (أرز),12235.08
2023-11-27,Rice (أرز),12265.37
2023-11-28,Rice (أرز),12221.02
2023-11-29,Rice (أرز),12312.82
2023-11-30,Rice (أرز),12356.59
2023-12-01,Rice (أرز),12393.75
2023-12-02,Rice (أرز),12451.73
2023-12-03,Rice (أرز),12669.45
2023-12-04,Rice (أرز),12536.83
2023-12-05,Rice (أرز),12581.0
2023-12-06,Rice (أرز),12471.45
2023-12-07,Rice (أرز),12525.2
